"id","part","m","int_t","target_n","beta_m","beta_s","v_sh","v_r","setup_r_a","setup_r_b","exp_t","thr"
92,1,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
92,2,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
92,3,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
92,4,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
92,5,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
92,6,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
92,7,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
92,8,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
92,9,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
92,10,30,0.5,352,2.954,0.2889,30,100,10,2,2.65330071922156,3.18396086306588
93,1,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
93,2,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
93,3,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
93,4,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
93,5,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
93,6,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
93,7,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
93,8,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
93,9,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
93,10,10,0.2,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
94,1,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
94,2,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
94,3,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
94,4,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
94,5,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
94,6,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
94,7,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
94,8,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
94,9,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
94,10,30,0.2,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
95,1,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
95,2,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
95,3,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
95,4,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
95,5,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
95,6,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
95,7,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
95,8,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
95,9,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
95,10,10,0.5,788,2.954,0.2889,30,100,10,2,4.9400026341036,5.92800316092433
96,1,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
96,2,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
96,3,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
96,4,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
96,5,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
96,6,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
96,7,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
96,8,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
96,9,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
96,10,30,0.5,788,2.954,0.2889,30,100,10,2,3.96988797529784,4.76386557035741
97,1,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
97,2,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
97,3,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
97,4,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
97,5,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
97,6,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
97,7,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
97,8,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
97,9,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
97,10,10,0.2,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
98,1,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
98,2,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
98,3,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
98,4,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
98,5,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
98,6,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
98,7,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
98,8,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
98,9,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
98,10,30,0.2,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
99,1,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
99,2,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
99,3,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
99,4,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
99,5,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
99,6,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
99,7,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
99,8,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
99,9,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
99,10,10,0.5,352,1.75,0.289,5,100,90,6,6.19999395280771,7.43999274336925
100,1,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
100,2,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
100,3,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
100,4,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
100,5,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
100,6,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
100,7,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
100,8,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
100,9,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
100,10,30,0.5,352,1.75,0.289,5,100,90,6,2.95555353982479,3.54666424778975
101,1,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
101,2,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
101,3,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
101,4,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
101,5,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
101,6,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
101,7,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
101,8,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
101,9,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
101,10,10,0.2,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
102,1,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
102,2,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
102,3,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
102,4,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
102,5,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
102,6,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
102,7,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
102,8,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
102,9,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
102,10,30,0.2,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
103,1,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
103,2,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
103,3,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
103,4,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
103,5,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
103,6,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
103,7,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
103,8,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
103,9,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
103,10,10,0.5,788,1.75,0.289,5,100,90,6,13.4666531292021,16.1599837550425
104,1,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
104,2,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
104,3,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
104,4,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
104,5,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
104,6,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
104,7,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
104,8,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
104,9,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
104,10,30,0.5,788,1.75,0.289,5,100,90,6,5.37777326528959,6.45332791834751
105,1,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
105,2,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
105,3,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
105,4,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
105,5,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
105,6,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
105,7,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
105,8,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
105,9,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
105,10,10,0.2,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
106,1,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
106,2,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
106,3,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
106,4,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
106,5,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
106,6,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
106,7,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
106,8,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
106,9,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
106,10,30,0.2,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
107,1,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
107,2,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
107,3,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
107,4,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
107,5,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
107,6,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
107,7,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
107,8,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
107,9,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
107,10,10,0.5,352,2.954,0.2889,5,100,90,6,2.09333450998875,2.5120014119865
108,1,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
108,2,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
108,3,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
108,4,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
108,5,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
108,6,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
108,7,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
108,8,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
108,9,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
108,10,30,0.5,352,2.954,0.2889,5,100,90,6,1.5318838844836,1.83826066138032
109,1,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
109,2,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
109,3,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
109,4,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
109,5,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
109,6,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
109,7,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
109,8,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
109,9,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
109,10,10,0.2,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
110,1,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
110,2,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
110,3,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
110,4,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
110,5,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
110,6,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
110,7,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
110,8,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
110,9,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
110,10,30,0.2,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
111,1,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
111,2,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
111,3,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
111,4,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
111,5,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
111,6,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
111,7,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
111,8,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
111,9,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
111,10,10,0.5,788,2.954,0.2889,5,100,90,6,4.27333596743694,5.12800316092433
112,1,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
112,2,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
112,3,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
112,4,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
112,5,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
112,6,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
112,7,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
112,8,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
112,9,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
112,10,30,0.5,788,2.954,0.2889,5,100,90,6,2.31333421136787,2.77600105364144
113,1,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
113,2,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
113,3,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
113,4,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
113,5,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
113,6,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
113,7,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
113,8,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
113,9,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
113,10,10,0.2,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
114,1,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
114,2,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
114,3,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
114,4,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
114,5,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
114,6,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
114,7,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
114,8,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
114,9,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
114,10,30,0.2,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
115,1,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
115,2,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
115,3,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
115,4,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
115,5,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
115,6,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
115,7,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
115,8,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
115,9,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
115,10,10,0.5,352,1.75,0.289,30,100,90,6,6.19999395280771,7.43999274336925
116,1,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
116,2,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
116,3,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
116,4,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
116,5,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
116,6,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
116,7,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
116,8,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
116,9,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
116,10,30,0.5,352,1.75,0.289,30,100,90,6,2.95555353982479,3.54666424778975
117,1,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
117,2,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
117,3,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
117,4,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
117,5,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
117,6,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
117,7,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
117,8,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
117,9,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
117,10,10,0.2,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
118,1,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
118,2,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
118,3,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
118,4,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
118,5,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
118,6,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
118,7,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
118,8,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
118,9,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
118,10,30,0.2,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
119,1,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
119,2,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
119,3,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
119,4,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
119,5,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
119,6,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
119,7,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
119,8,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
119,9,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
119,10,10,0.5,788,1.75,0.289,30,100,90,6,13.4666531292021,16.1599837550425
120,1,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
120,2,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
120,3,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
120,4,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
120,5,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
120,6,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
120,7,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
120,8,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
120,9,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
120,10,30,0.5,788,1.75,0.289,30,100,90,6,5.37777326528959,6.45332791834751
121,1,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
121,2,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
121,3,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
121,4,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
121,5,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
121,6,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
121,7,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
121,8,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
121,9,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
121,10,10,0.2,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
122,1,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
122,2,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
122,3,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
122,4,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
122,5,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
122,6,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
122,7,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
122,8,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
122,9,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
122,10,30,0.2,352,2.954,0.2889,30,100,90,6,1.5318838844836,1.83826066138032
123,1,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
123,2,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
123,3,10,0.5,352,2.954,0.2889,30,100,90,6,2.09333450998875,2.5120014119865
